Date,Price
2015-09-16,1995.3
2015-09-15,1978.1
2015-09-14,1953
2015-09-11,1961
2015-09-10,1952.3
2015-09-09,1942
2015-09-08,1969.4
2015-09-04,1921.2
2015-09-03,1951.1
2015-09-02,1948.9
2015-09-01,1913.8
2015-08-31,1972.2
2015-08-28,1988.9
2015-08-27,1987.7
2015-08-26,1940.5
2015-08-25,1867.6
2015-08-24,1893.2
2015-08-21,1970.9
2015-08-20,2035.7
2015-08-19,2079.6
2015-08-18,2096.9
2015-08-17,2102.4
2015-08-14,2091.5
2015-08-13,2083.4
2015-08-12,2086.1
2015-08-11,2084.1
2015-08-10,2104.2
2015-08-07,2077.6
2015-08-06,2083.6
2015-08-05,2099.8
2015-08-04,2093.3
2015-08-03,2098
2015-07-31,2103.8
2015-07-30,2108.6
2015-07-29,2108.6
2015-07-28,2093.2
2015-07-27,2067.6
2015-07-24,2079.7
2015-07-23,2102.2
2015-07-22,2114.2
2015-07-21,2119.2
2015-07-20,2128.3
2015-07-17,2126.6
2015-07-16,2124.3
2015-07-15,2107.4
2015-07-14,2108.9
2015-07-13,2099.6
2015-07-10,2076.6
2015-07-09,2051.3
2015-07-08,2046.7
2015-07-07,2081.3
2015-07-06,2068.8
2015-07-02,2076.8
2015-07-01,2077.4
2015-06-30,2063.1
2015-06-29,2057.6
2015-06-26,2101.5
2015-06-25,2102.3
2015-06-24,2108.6
2015-06-23,2124.2
2015-06-22,2122.8
2015-06-19,2110
2015-06-18,2121.2
2015-06-17,2100.4
2015-06-16,2096.3
2015-06-15,2084.4
2015-06-12,2094.1
2015-06-11,2108.9
2015-06-10,2105.2
2015-06-09,2080.2
2015-06-08,2079.3
2015-06-05,2092.8
2015-06-04,2095.8
2015-06-03,2114.1
2015-06-02,2109.6
2015-06-01,2111.7
2015-05-29,2107.4
2015-05-28,2120.8
2015-05-27,2123.5
2015-05-26,2104.2
2015-05-22,2126.1
2015-05-21,2130.8
2015-05-20,2125.8
2015-05-19,2127.8
2015-05-18,2129.2
2015-05-15,2122.7
2015-05-14,2121.1
2015-05-13,2098.5
2015-05-12,2099.1
2015-05-11,2105.3
2015-05-08,2116.1
2015-05-07,2088
2015-05-06,2080.2
2015-05-05,2089.5
2015-05-04,2114.5
2015-05-01,2108.3
2015-04-30,2085.5
2015-04-29,2106.8
2015-04-28,2114.8
2015-04-27,2108.9
2015-04-24,2117.7
2015-04-23,2112.9
2015-04-22,2108
2015-04-21,2097.3
2015-04-20,2100.4
2015-04-17,2081.2
2015-04-16,2105
2015-04-15,2106.6
2015-04-14,2095.8
2015-04-13,2092.4
2015-04-10,2102.1
2015-04-09,2091.2
2015-04-08,2081.9
2015-04-07,2076.3
2015-04-06,2080.6
2015-04-02,2067
2015-04-01,2059.7
2015-03-31,2067.9
2015-03-30,2086.2
2015-03-27,2061
2015-03-26,2056.2
2015-03-25,2061.1
2015-03-24,2091.5
2015-03-23,2104.4
2015-03-20,2108.1
2015-03-19,2089.3
2015-03-18,2099.5
2015-03-17,2074.3
2015-03-16,2081.2
2015-03-13,2053.4
2015-03-12,2065.9
2015-03-11,2040.2
2015-03-10,2044.2
2015-03-09,2079.4
2015-03-06,2071.3
2015-03-05,2101
2015-03-04,2098.5
2015-03-03,2107.8
2015-03-02,2117.4
2015-02-27,2104.5
2015-02-26,2110.7
2015-02-25,2113.9
2015-02-24,2115.5
2015-02-23,2109.7
2015-02-20,2110.3
2015-02-19,2097.4
2015-02-18,2099.7
2015-02-17,2100.3
2015-02-13,2097
2015-02-12,2088.5
2015-02-11,2068.5
2015-02-10,2068.6
2015-02-09,2046.7
2015-02-06,2055.5
2015-02-05,2062.5
2015-02-04,2041.5
2015-02-03,2050
2015-02-02,2020.8
2015-01-30,1995
2015-01-29,2021.2
2015-01-28,2002.2
2015-01-27,2029.5
2015-01-26,2057.1
2015-01-23,2051.8
2015-01-22,2063.2
2015-01-21,2032.1
2015-01-20,2022.5
2015-01-16,2019.4
2015-01-15,1992.7
2015-01-14,2011.3
2015-01-13,2023
2015-01-12,2028.3
2015-01-09,2044.8
2015-01-08,2062.1
2015-01-07,2025.9
2015-01-06,2002.6
2015-01-05,2020.6
2015-01-02,2058.2
2014-12-31,2058.9
2014-12-30,2080.3
2014-12-29,2090.6
2014-12-26,2088.8
2014-12-24,2081.9
2014-12-23,2082.2
2014-12-22,2078.5
2014-12-19,2070.7
2014-12-18,2061.2
2014-12-17,2012.9
2014-12-16,1972.7
2014-12-15,1989.6
2014-12-12,2002.3
2014-12-11,2035.3
2014-12-10,2026.1
2014-12-09,2059.8
2014-12-08,2060.3
2014-12-05,2075.4
2014-12-04,2071.9
2014-12-03,2074.3
2014-12-02,2066.6
2014-12-01,2053.4
2014-11-28,2067.6
2014-11-26,2072.8
2014-11-25,2067
2014-11-24,2069.4
2014-11-21,2063.5
2014-11-20,2052.8
2014-11-19,2048.7
2014-11-18,2051.8
2014-11-17,2041.3
2014-11-14,2039.8
2014-11-13,2039.3
2014-11-12,2038.2
2014-11-11,2039.7
2014-11-10,2038.3
2014-11-07,2031.9
2014-11-06,2031.2
2014-11-05,2023.6
2014-11-04,2012.1
2014-11-03,2017.8
2014-10-31,2018
2014-10-30,1994.7
2014-10-29,1982.3
2014-10-28,1985
2014-10-27,1961.6
2014-10-24,1964.6
2014-10-23,1950.8
2014-10-22,1927.1
2014-10-21,1941.3
2014-10-20,1904
2014-10-17,1886.8
2014-10-16,1862.8
2014-10-15,1862.5
2014-10-14,1877.7
2014-10-13,1874.7
2014-10-10,1906.1
2014-10-09,1928.2
2014-10-08,1968.9
2014-10-07,1935.1
2014-10-06,1964.8
2014-10-03,1967.9
2014-10-02,1946.2
2014-10-01,1946.2
2014-09-30,1972.3
2014-09-29,1977.8
2014-09-26,1982.8
2014-09-25,1966
2014-09-24,1998.3
2014-09-23,1982.8
2014-09-22,1994.3
2014-09-19,2010.4
2014-09-18,2011.4
2014-09-17,2001.6
2014-09-16,1999
2014-09-15,1984.1
2014-09-12,1985.5
2014-09-11,1997.5
2014-09-10,1995.7
2014-09-09,1988.4
2014-09-08,2001.5
2014-09-05,2007.7
2014-09-04,1997.7
2014-09-03,2000.7
2014-09-02,2002.3
2014-08-29,2003.4
2014-08-28,1996.7
2014-08-27,2000.1
2014-08-26,2000
2014-08-25,1997.9
2014-08-22,1988.4
2014-08-21,1992.4
2014-08-20,1986.5
2014-08-19,1981.6
2014-08-18,1971.7
2014-08-15,1955.1
2014-08-14,1955.2
2014-08-13,1946.7
2014-08-12,1933.8
2014-08-11,1936.9
2014-08-08,1931.6
2014-08-07,1909.6
2014-08-06,1920.2
2014-08-05,1920.2
2014-08-04,1939
2014-08-01,1925.2
2014-07-31,1930.7
2014-07-30,1970.1
2014-07-29,1970
2014-07-28,1978.9
2014-07-25,1978.3
2014-07-24,1988
2014-07-23,1987
2014-07-22,1983.5
2014-07-21,1973.6
2014-07-18,1978.2
2014-07-17,1958.1
2014-07-16,1981.6
2014-07-15,1973.3
2014-07-14,1977.1
2014-07-11,1967.6
2014-07-10,1964.7
2014-07-09,1972.8
2014-07-08,1963.7
2014-07-07,1977.7
2014-07-03,1985.4
2014-07-02,1974.6
2014-07-01,1973.3
2014-06-30,1960.2
2014-06-27,1961
2014-06-26,1957.2
2014-06-25,1959.5
2014-06-24,1950
2014-06-23,1962.6
2014-06-20,1962.9
2014-06-19,1959.5
2014-06-18,1957
2014-06-17,1942
2014-06-16,1937.8
2014-06-13,1936.2
2014-06-12,1930.1
2014-06-11,1943.9
2014-06-10,1950.8
2014-06-09,1951.3
2014-06-06,1949.4
2014-06-05,1940.5
2014-06-04,1927.9
2014-06-03,1924.2
2014-06-02,1925
2014-05-30,1923.6
2014-05-29,1920
2014-05-28,1909.8
2014-05-27,1911.9
2014-05-23,1900.5
2014-05-22,1892.5
2014-05-21,1888
2014-05-20,1872.8
2014-05-19,1885.1
2014-05-16,1877.9
2014-05-15,1870.8
2014-05-14,1888.5
2014-05-13,1897.5
2014-05-12,1896.7
2014-05-09,1878.5
2014-05-08,1875.6
2014-05-07,1878.2
2014-05-06,1867.7
2014-05-05,1884.7
2014-05-02,1881.1
2014-05-01,1883.7
2014-04-30,1884
2014-04-29,1878.3
2014-04-28,1869.4
2014-04-25,1863.4
2014-04-24,1878.6
2014-04-23,1875.4
2014-04-22,1879.5
2014-04-21,1871.9
2014-04-17,1864.8
2014-04-16,1862.3
2014-04-15,1843
2014-04-14,1830.6
2014-04-11,1815.7
2014-04-10,1833.1
2014-04-09,1872.2
2014-04-08,1852
2014-04-07,1845
2014-04-04,1865.1
2014-04-03,1888.8
2014-04-02,1890.9
2014-04-01,1885.5
2014-03-31,1872.3
2014-03-28,1857.6
2014-03-27,1849
2014-03-26,1852.6
2014-03-25,1865.6
2014-03-24,1857.4
2014-03-21,1866.5
2014-03-20,1872
2014-03-19,1860.8
2014-03-18,1872.2
2014-03-17,1858.8
2014-03-14,1841.1
2014-03-13,1846.3
2014-03-12,1868.2
2014-03-11,1867.6
2014-03-10,1877.2
2014-03-07,1878
2014-03-06,1877
2014-03-05,1873.8
2014-03-04,1873.9
2014-03-03,1845.7
2014-02-28,1859.5
2014-02-27,1854.3
2014-02-26,1845.2
2014-02-25,1845.1
2014-02-24,1847.6
2014-02-21,1836.2
2014-02-20,1839.8
2014-02-19,1828.8
2014-02-18,1840.8
2014-02-14,1838.6
2014-02-13,1829.8
2014-02-12,1819.3
2014-02-11,1819.8
2014-02-10,1799.8
2014-02-07,1797
2014-02-06,1773.4
2014-02-05,1751.6
2014-02-04,1755.2
2014-02-03,1741.9
2014-01-31,1782.6
2014-01-30,1794.2
2014-01-29,1774.2
2014-01-28,1792.5
2014-01-27,1781.6
2014-01-24,1790.3
2014-01-23,1828.5
2014-01-22,1844.9
2014-01-21,1843.8
2014-01-17,1838.7
2014-01-16,1845.9
2014-01-15,1848.4
2014-01-14,1838.9
2014-01-13,1819.2
2014-01-10,1842.4
2014-01-09,1838.1
2014-01-08,1837.5
2014-01-07,1837.9
2014-01-06,1826.8
2014-01-03,1831.4
2014-01-02,1832
2013-12-31,1848.4
2013-12-30,1841.1
2013-12-27,1841.4
2013-12-26,1842
2013-12-24,1833.3
2013-12-23,1828
2013-12-20,1818.3
2013-12-19,1809.6
2013-12-18,1810.7
2013-12-17,1781
2013-12-16,1786.5
2013-12-13,1775.3
2013-12-12,1775.5
2013-12-11,1782.2
2013-12-10,1802.6
2013-12-09,1808.4
2013-12-06,1805.1
2013-12-05,1785
2013-12-04,1792.8
2013-12-03,1795.2
2013-12-02,1800.9
2013-11-29,1805.8
2013-11-27,1807.2
2013-11-26,1802.8
2013-11-25,1802.5
2013-11-22,1804.8
2013-11-21,1795.8
2013-11-20,1781.4
2013-11-19,1787.9
2013-11-18,1791.5
2013-11-15,1798.2
2013-11-14,1790.6
2013-11-13,1782
2013-11-12,1767.7
2013-11-11,1771.9
2013-11-08,1770.6
2013-11-07,1747.2
2013-11-06,1770.5
2013-11-05,1763
2013-11-04,1767.9
2013-11-01,1761.6
2013-10-31,1756.5
2013-10-30,1763.3
2013-10-29,1772
2013-10-28,1762.1
2013-10-25,1759.8
2013-10-24,1752.1
2013-10-23,1746.4
2013-10-22,1754.7
2013-10-21,1744.7
2013-10-18,1744.5
2013-10-17,1733.2
2013-10-16,1721.5
2013-10-15,1698.1
2013-10-14,1710.1
2013-10-11,1703.2
2013-10-10,1692.6
2013-10-09,1656.4
2013-10-08,1655.5
2013-10-07,1676.1
2013-10-04,1690.5
2013-10-03,1678.7
2013-10-02,1693.9
2013-10-01,1695
2013-09-30,1681.5
2013-09-27,1691.8
2013-09-26,1698.7
2013-09-25,1692.8
2013-09-24,1697.4
2013-09-23,1701.8
2013-09-20,1709.9
2013-09-19,1722.3
2013-09-18,1725.5
2013-09-17,1704.8
2013-09-16,1697.6
2013-09-13,1688
2013-09-12,1683.4
2013-09-11,1689.1
2013-09-10,1684
2013-09-09,1671.7
2013-09-06,1655.2
2013-09-05,1655.1
2013-09-04,1653.1
2013-09-03,1639.8
2013-08-30,1633
2013-08-29,1638.2
2013-08-28,1635
2013-08-27,1630.5
2013-08-26,1656.8
2013-08-23,1663.5
2013-08-22,1657
2013-08-21,1642.8
2013-08-20,1652.3
2013-08-19,1646.1
2013-08-16,1655.8
2013-08-15,1661.3
2013-08-14,1685.4
2013-08-13,1694.2
2013-08-12,1689.5
2013-08-09,1691.4
2013-08-08,1697.5
2013-08-07,1690.9
2013-08-06,1697.4
2013-08-05,1707.1
2013-08-02,1709.7
2013-08-01,1706.9
2013-07-31,1685.7
2013-07-30,1686
2013-07-29,1685.3
2013-07-26,1691.7
2013-07-25,1690.2
2013-07-24,1685.9
2013-07-23,1692.4
2013-07-22,1695.5
2013-07-19,1692.1
2013-07-18,1689.4
2013-07-17,1680.9
2013-07-16,1676.3
2013-07-15,1682.5
2013-07-12,1680.2
2013-07-11,1675
2013-07-10,1652.6
2013-07-09,1652.3
2013-07-08,1640.5
2013-07-05,1631.9
2013-07-03,1615.4
2013-07-02,1614.1
2013-07-01,1615
2013-06-28,1606.3
2013-06-27,1613.2
2013-06-26,1603.3
2013-06-25,1588
2013-06-24,1573.1
2013-06-21,1592.4
2013-06-20,1588.2
2013-06-19,1628.9
2013-06-18,1651.8
2013-06-17,1639
2013-06-14,1626.7
2013-06-13,1636.4
2013-06-12,1612.5
2013-06-11,1626.1
2013-06-10,1642.8
2013-06-07,1643.4
2013-06-06,1622.6
2013-06-05,1608.9
2013-06-04,1631.4
2013-06-03,1640.4
2013-05-31,1630.7
2013-05-30,1654.4
2013-05-29,1648.4
2013-05-28,1660.1
2013-05-24,1649.6
2013-05-23,1650.5
2013-05-22,1655.3
2013-05-21,1669.2
2013-05-20,1666.3
2013-05-17,1667.5
2013-05-16,1650.5
2013-05-15,1658.8
2013-05-14,1650.3
2013-05-13,1633.8
2013-05-10,1633.7
2013-05-09,1626.7
2013-05-08,1632.7
2013-05-07,1626
2013-05-06,1617.5
2013-05-03,1614.4
2013-05-02,1597.6
2013-05-01,1582.7
2013-04-30,1597.6
2013-04-29,1593.6
2013-04-26,1582.2
2013-04-25,1585.2
2013-04-24,1578.8
2013-04-23,1578.8
2013-04-22,1562.5
2013-04-19,1555.2
2013-04-18,1541.6
2013-04-17,1552
2013-04-16,1574.6
2013-04-15,1552.4
2013-04-12,1588.8
2013-04-11,1593.4
2013-04-10,1587.7
2013-04-09,1568.6
2013-04-08,1563.1
2013-04-05,1553.3
2013-04-04,1560
2013-04-03,1553.7
2013-04-02,1570.2
2013-04-01,1562.2
2013-03-28,1569.2
2013-03-27,1562.8
2013-03-26,1563.8
2013-03-25,1551.7
2013-03-22,1556.9
2013-03-21,1545.8
2013-03-20,1558.7
2013-03-19,1548.3
2013-03-18,1552.1
2013-03-15,1560.7
2013-03-14,1563.2
2013-03-13,1554.5
2013-03-12,1552.5
2013-03-11,1556.2
2013-03-08,1551.2
2013-03-07,1544.3
2013-03-06,1541.5
2013-03-05,1539.8
2013-03-04,1525.2
2013-03-01,1518.2
2013-02-28,1514.7
2013-02-27,1516
2013-02-26,1496.9
2013-02-25,1487.8
2013-02-22,1515.6
2013-02-21,1502.4
2013-02-20,1512
2013-02-19,1530.9
2013-02-15,1519.8
2013-02-14,1521.4
2013-02-13,1520.3
2013-02-12,1519.4
2013-02-11,1517
2013-02-08,1517.9
2013-02-07,1509.4
2013-02-06,1512.1
2013-02-05,1511.3
2013-02-04,1495.7
2013-02-01,1513.2
2013-01-31,1498.1
2013-01-30,1502
2013-01-29,1507.8
2013-01-28,1500.2
2013-01-25,1503
2013-01-24,1494.8
2013-01-23,1494.8
2013-01-22,1492.6
2013-01-18,1486
2013-01-17,1480.9
2013-01-16,1472.6
2013-01-15,1472.3
2013-01-14,1470.7
2013-01-11,1472
2013-01-10,1472.1
2013-01-09,1461
2013-01-08,1457.2
2013-01-07,1461.9
2013-01-04,1466.5
2013-01-03,1459.4
2013-01-02,1462.4
2012-12-31,1426.2
2012-12-28,1402.4
2012-12-27,1418.1
2012-12-26,1419.8
2012-12-24,1426.7
2012-12-21,1430.2
2012-12-20,1443.7
2012-12-19,1435.8
2012-12-18,1446.8
2012-12-17,1430.4
2012-12-14,1413.6
2012-12-13,1419.5
2012-12-12,1428.5
2012-12-11,1427.8
2012-12-10,1418.5
2012-12-07,1418.1
2012-12-06,1413.9
2012-12-05,1409.3
2012-12-04,1407
2012-12-03,1409.5
2012-11-30,1416.2
2012-11-29,1416
2012-11-28,1409.9
2012-11-27,1398.9
2012-11-26,1406.3
2012-11-23,1409.2
2012-11-21,1391
2012-11-20,1387.8
2012-11-19,1386.9
2012-11-16,1359.9
2012-11-15,1353.3
2012-11-14,1355.5
2012-11-13,1374.5
2012-11-12,1380
2012-11-09,1379.8
2012-11-08,1377.5
2012-11-07,1394.5
2012-11-06,1428.4
2012-11-05,1417.3
2012-11-02,1414.2
2012-11-01,1427.6
2012-10-31,1412.2
2012-10-26,1411.9
2012-10-25,1413
2012-10-24,1408.8
2012-10-23,1413.1
2012-10-22,1433.8
2012-10-19,1433.2
2012-10-18,1457.3
2012-10-17,1460.9
2012-10-16,1454.9
2012-10-15,1440.1
2012-10-12,1428.6
2012-10-11,1432.8
2012-10-10,1432.6
2012-10-09,1441.5
2012-10-08,1455.9
2012-10-05,1460.9
2012-10-04,1461.4
2012-10-03,1451
2012-10-02,1445.8
2012-10-01,1444.5
2012-09-28,1440.7
2012-09-27,1447.2
2012-09-26,1433.3
2012-09-25,1441.6
2012-09-24,1456.9
2012-09-21,1460.2
2012-09-20,1460.3
2012-09-19,1461
2012-09-18,1459.3
2012-09-17,1461.2
2012-09-14,1465.8
2012-09-13,1460
2012-09-12,1436.6
2012-09-11,1433.6
2012-09-10,1429.1
2012-09-07,1437.9
2012-09-06,1432.1
2012-09-05,1403.4
2012-09-04,1404.9
2012-08-31,1406.6
2012-08-30,1399.5
2012-08-29,1410.5
2012-08-28,1409.3
2012-08-27,1410.4
2012-08-24,1411.1
2012-08-23,1402.1
2012-08-22,1413.5
2012-08-21,1413.2
2012-08-20,1418.1
2012-08-17,1418.2
2012-08-16,1415.5
2012-08-15,1405.5
2012-08-14,1403.9
2012-08-13,1404.1
2012-08-10,1405.9
2012-08-09,1402.8
2012-08-08,1402.2
2012-08-07,1401.3
2012-08-06,1394.2
2012-08-03,1391
2012-08-02,1365
2012-08-01,1375.1
2012-07-31,1379.3
2012-07-30,1385.3
2012-07-27,1386
2012-07-26,1360
2012-07-25,1337.9
2012-07-24,1338.3
2012-07-23,1350.5
2012-07-20,1362.7
2012-07-19,1376.5
2012-07-18,1372.8
2012-07-17,1363.7
2012-07-16,1353.6
2012-07-13,1356.8
2012-07-12,1334.8
2012-07-11,1341.5
2012-07-10,1341.5
2012-07-09,1352.5
2012-07-06,1354.7
2012-07-05,1367.6
2012-07-03,1374
2012-07-02,1365.5
2012-06-29,1362.2
2012-06-28,1329
2012-06-27,1331.8
2012-06-26,1320
2012-06-25,1313.7
2012-06-22,1335
2012-06-21,1325.5
2012-06-20,1355.7
2012-06-19,1358
2012-06-18,1344.8
2012-06-15,1342.8
2012-06-14,1329.1
2012-06-13,1314.9
2012-06-12,1324.2
2012-06-11,1308.9
2012-06-08,1325.7
2012-06-07,1315
2012-06-06,1315.1
2012-06-05,1285.5
2012-06-04,1278.2
2012-06-01,1278
2012-05-31,1310.3
2012-05-30,1313.3
2012-05-29,1332.4
2012-05-25,1317.8
2012-05-24,1320.7
2012-05-23,1318.9
2012-05-22,1316.6
2012-05-21,1316
2012-05-18,1295.2
2012-05-17,1304.9
2012-05-16,1324.8
2012-05-15,1330.7
2012-05-14,1338.3
2012-05-11,1353.4
2012-05-10,1358
2012-05-09,1354.6
2012-05-08,1363.7
2012-05-07,1369.6
2012-05-04,1369.1
2012-05-03,1391.6
2012-05-02,1402.3
2012-05-01,1405.8
2012-04-30,1397.9
2012-04-27,1403.4
2012-04-26,1400
2012-04-25,1390.7
2012-04-24,1372
2012-04-23,1366.9
2012-04-20,1378.5
2012-04-19,1376.9
2012-04-18,1385.1
2012-04-17,1390.8
2012-04-16,1369.6
2012-04-13,1370.3
2012-04-12,1387.6
2012-04-11,1368.7
2012-04-10,1358.6
2012-04-09,1382.2
2012-04-05,1398.1
2012-04-04,1399
2012-04-03,1413.4
2012-04-02,1419
2012-03-30,1408.5
2012-03-29,1403.3
2012-03-28,1405.5
2012-03-27,1412.5
2012-03-26,1416.5
2012-03-23,1397.1
2012-03-22,1392.8
2012-03-21,1402.9
2012-03-20,1405.5
2012-03-19,1409.8
2012-03-16,1404.2
2012-03-15,1402.6
2012-03-14,1394.3
2012-03-13,1396
2012-03-12,1371.1
2012-03-09,1370.9
2012-03-08,1365.9
2012-03-07,1352.6
2012-03-06,1343.4
2012-03-05,1364.3
2012-03-02,1369.6
2012-03-01,1374.1
2012-02-29,1365.7
2012-02-28,1372.2
2012-02-27,1367.6
2012-02-24,1365.7
2012-02-23,1363.5
2012-02-22,1357.7
2012-02-21,1362.2
2012-02-17,1361.2
2012-02-16,1358
2012-02-15,1343.2
2012-02-14,1350.5
2012-02-13,1351.8
2012-02-10,1342.6
2012-02-09,1352
2012-02-08,1350
2012-02-07,1347
2012-02-06,1344.3
2012-02-03,1344.9
2012-02-02,1325.5
2012-02-01,1324.1
2012-01-31,1312.4
2012-01-30,1313
2012-01-27,1316.3
2012-01-26,1318.4
2012-01-25,1326
2012-01-24,1314.7
2012-01-23,1316
2012-01-20,1315.4
2012-01-19,1314.5
2012-01-18,1308
2012-01-17,1293.7
2012-01-13,1289.1
2012-01-12,1295.5
2012-01-11,1292.5
2012-01-10,1292.1
2012-01-09,1280.7
2012-01-06,1277.8
2012-01-05,1281.1
2012-01-04,1277.3
2012-01-03,1277.1
2011-12-30,1257.6
2011-12-29,1263
2011-12-28,1249.6
2011-12-27,1265.4
2011-12-23,1265.3
2011-12-22,1254
2011-12-21,1243.7
2011-12-20,1241.3
2011-12-19,1205.3
2011-12-16,1219.7
2011-12-15,1215.8
2011-12-14,1211.8
2011-12-13,1225.7
2011-12-12,1236.5
2011-12-09,1255.2
2011-12-08,1234.3
2011-12-07,1261
2011-12-06,1258.5
2011-12-05,1257.1
2011-12-02,1244.3
2011-12-01,1244.6
2011-11-30,1247
2011-11-29,1195.2
2011-11-28,1192.5
2011-11-25,1158.7
2011-11-23,1161.8
2011-11-22,1188
2011-11-21,1193
2011-11-18,1215.7
2011-11-17,1216.1
2011-11-16,1236.9
2011-11-15,1257.8
2011-11-14,1251.8
2011-11-11,1263.8
2011-11-10,1239.7
2011-11-09,1229.1
2011-11-08,1275.9
2011-11-07,1261.1
2011-11-04,1253.2
2011-11-03,1261.2
2011-11-02,1237.9
2011-11-01,1218.3
2011-10-31,1253.3
2011-10-28,1285.1
2011-10-27,1284.6
2011-10-26,1242
2011-10-25,1229
2011-10-24,1254.2
2011-10-21,1238.2
2011-10-20,1215.4
2011-10-19,1209.9
2011-10-18,1225.4
2011-10-17,1200.9
2011-10-14,1224.6
2011-10-13,1203.7
2011-10-12,1207.2
2011-10-11,1195.5
2011-10-10,1194.9
2011-10-07,1155.5
2011-10-06,1165
2011-10-05,1144
2011-10-04,1124
2011-10-03,1099.2
2011-09-30,1131.4
2011-09-29,1160.4
2011-09-28,1151.1
2011-09-27,1175.4
2011-09-26,1163
2011-09-23,1136.4
2011-09-22,1129.6
2011-09-21,1166.8
2011-09-20,1202.1
2011-09-19,1204.1
2011-09-16,1216
2011-09-15,1209.1
2011-09-14,1188.7
2011-09-13,1172.9
2011-09-12,1162.3
2011-09-09,1154.2
2011-09-08,1185.9
2011-09-07,1198.6
2011-09-06,1165.2
2011-09-02,1174
2011-09-01,1204.4
2011-08-31,1218.9
2011-08-30,1212.9
2011-08-29,1210.1
2011-08-26,1176.8
2011-08-25,1159.3
2011-08-24,1177.6
2011-08-23,1162.3
2011-08-22,1123.8
2011-08-19,1123.5
2011-08-18,1140.7
2011-08-17,1193.9
2011-08-16,1192.8
2011-08-15,1204.5
2011-08-12,1178.8
2011-08-11,1172.6
2011-08-10,1120.8
2011-08-09,1172.5
2011-08-08,1119.5
2011-08-05,1199.4
2011-08-04,1200.1
2011-08-03,1260.3
2011-08-02,1254
2011-08-01,1286.9
2011-07-29,1292.3
2011-07-28,1300.7
2011-07-27,1304.9
2011-07-26,1331.9
2011-07-25,1337.4
2011-07-22,1345
2011-07-21,1343.8
2011-07-20,1325.8
2011-07-19,1326.7
2011-07-18,1305.4
2011-07-15,1316.1
2011-07-14,1308.9
2011-07-13,1317.7
2011-07-12,1313.6
2011-07-11,1319.5
2011-07-08,1343.8
2011-07-07,1353.2
2011-07-06,1339.2
2011-07-05,1337.9
2011-07-01,1339.7
2011-06-30,1320.6
2011-06-29,1307.4
2011-06-28,1296.7
2011-06-27,1280.1
2011-06-24,1268.5
2011-06-23,1283.5
2011-06-22,1287.1
2011-06-21,1295.5
2011-06-20,1278.4
2011-06-17,1271.5
2011-06-16,1267.6
2011-06-15,1265.4
2011-06-14,1287.9
2011-06-13,1271.8
2011-06-10,1271
2011-06-09,1289
2011-06-08,1279.6
2011-06-07,1284.9
2011-06-06,1286.2
2011-06-03,1300.2
2011-06-02,1312.9
2011-06-01,1314.5
2011-05-31,1345.2
2011-05-27,1331.1
2011-05-26,1325.7
2011-05-25,1320.5
2011-05-24,1316.3
2011-05-23,1317.4
2011-05-20,1333.3
2011-05-19,1343.6
2011-05-18,1340.7
2011-05-17,1329
2011-05-16,1329.5
2011-05-13,1337.8
2011-05-12,1348.7
2011-05-11,1342.1
2011-05-10,1357.2
2011-05-09,1346.3
2011-05-06,1340.2
2011-05-05,1335.1
2011-05-04,1347.3
2011-05-03,1356.6
2011-05-02,1361.2
2011-04-29,1363.6
2011-04-28,1360.5
2011-04-27,1355.7
2011-04-26,1347.2
2011-04-25,1335.2
2011-04-21,1337.4
2011-04-20,1330.4
2011-04-19,1312.6
2011-04-18,1305.1
2011-04-15,1319.7
2011-04-14,1314.5
2011-04-13,1314.4
2011-04-12,1314.2
2011-04-11,1324.5
2011-04-08,1328.2
2011-04-07,1333.5
2011-04-06,1335.5
2011-04-05,1332.6
2011-04-04,1332.9
2011-04-01,1332.4
2011-03-31,1325.8
2011-03-30,1328.3
2011-03-29,1319.4
2011-03-28,1310.2
2011-03-25,1313.8
2011-03-24,1309.7
2011-03-23,1297.5
2011-03-22,1293.8
2011-03-21,1298.4
2011-03-18,1279.2
2011-03-17,1273.7
2011-03-16,1256.9
2011-03-15,1281.9
2011-03-14,1296.4
2011-03-11,1304.3
2011-03-10,1295.1
2011-03-09,1320
2011-03-08,1321.8
2011-03-07,1310.1
2011-03-04,1321.2
2011-03-03,1331
2011-03-02,1308.4
2011-03-01,1306.3
2011-02-28,1327.2
2011-02-25,1319.9
2011-02-24,1306.1
2011-02-23,1307.4
2011-02-22,1315.4
2011-02-18,1343
2011-02-17,1340.4
2011-02-16,1336.3
2011-02-15,1328
2011-02-14,1332.3
2011-02-11,1329.2
2011-02-10,1321.9
2011-02-09,1320.9
2011-02-08,1324.6
2011-02-07,1319
2011-02-04,1310.9
2011-02-03,1307.1
2011-02-02,1304
2011-02-01,1307.6
2011-01-31,1286.1
2011-01-28,1276.3
2011-01-27,1299.5
2011-01-26,1296.6
2011-01-25,1291.2
2011-01-24,1290.8
2011-01-21,1283.3
2011-01-20,1280.3
2011-01-19,1281.9
2011-01-18,1295
2011-01-14,1293.2
2011-01-13,1283.8
2011-01-12,1286
2011-01-11,1274.5
2011-01-10,1269.8
2011-01-07,1271.5
2011-01-06,1273.8
2011-01-05,1276.6
2011-01-04,1270.2
2011-01-03,1271.9
2010-12-31,1257.6
2010-12-30,1257.9
2010-12-29,1259.8
2010-12-28,1258.5
